109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/fonts/opensans/light/opensans-300.woff2 HTTP/2.0" 200 17436 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/fonts/opensans/regular/opensans-400.woff2 HTTP/2.0" 200 17848 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/fonts/opensans/semibold/opensans-600.woff2 HTTP/2.0" 200 17980 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/fonts/opensans/bold/opensans-700.woff2 HTTP/2.0" 200 17668 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/fonts/Luma-Icons.woff2 HTTP/2.0" 200 3272 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/images/logo.svg HTTP/2.0" 200 3802 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/css/print.css HTTP/2.0" 200 1738 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/Magento_Theme/favicon.ico HTTP/2.0" 200 34494 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /robots.txt?1677060119227 HTTP/2.0" 200 1 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/jquery.js HTTP/2.0" 200 410631 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
